FID,Q,Area,B,L,R,T,I,Qs,Process,Structure_,MainClass,Shelf,MarginType,Fan_Area,Fan_Width,Fan_Depth,Fan_Volume,Fan_Length,Area_1,Q_1,PD_Q,Runoff,TSS,PD_TSS,SedYield,ASedConc,TDS,PD_TDS,DisYield,DisConc,Max_Elev,E_Length,S_Dist,Sed_Thick,Sed_Basin,River_S,C_Slope_S,C_Shelf_S,C_TopH,C_LowH,C_Length,C_Freq,C_Distance,C_ID,F_Depth,F_Length,F_Width,F_ID,F_Area,Slope_LowH,Slope_TopH,BoW,S_Basin_ID,10m_km,SP,Shelf_LowH,F_S,Slope_L,River_L
16293,16293,9.09526865214,30256.8717,1.5,1.5,0.378,31.0848,1.0,3.6469,W,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55123.5755062,-9999.0,46.25177,1.1579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Indian Ocean,84,95.49222,215937.59425,0.0,0.0,-9999.0,323861.0299999999
16294,16294,3.10911416018,7908.6152,0.5,0.5,2.496,22.5784,1.0,2.1371, ,Extensional, ,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,19.3876,15.21319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,654,31.5961,88859.32253999998,0.0,0.0,-9999.0,154431.82000000004
16296,16296,4.22204440037,11593.3275,2.0,2.0,3.597,11.6235,1.0,8.4426, ,Foreland, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,25.96454,9.85212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,46,28.50313,185068.6535,0.0,0.0,-9999.0,337490.82
16298,16298,4.6557681649500005,13100.6786,1.2,2.0,0.789,15.4678,1.0,1.6202, ,Foreland, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,18.87988,4.45047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,2600,56.05244,99296.92358000002,0.0,0.0,-9999.0,176610.51
16303,16303,31.8224741089,144784.4886,2.0,2.0,2.302,12.1285,1.0,37.2651, ,Extensional, ,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,30.50458,1.56917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,608,35.85037,509398.7506700001,0.0,0.0,-9999.0,1159721.08
16304,16304,14.0022475047,51886.1918,1.0,1.0,0.472,18.7149,1.0,2.7361, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,73.32062,0.81343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,842,94.39172,350009.0643100001,0.0,0.0,-9999.0,527763.78
16306,16306,10.1990660438,34914.4427,2.0,2.0,4.649,5.0174,1.0,10.7442, ,Foreland, ,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,42.79294,13.89621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,1103,12.95786,259120.11,0.0,0.0,-9999.0,306486.51
16307,16307,1.5125519258700002,3213.2349,1.0,1.0,1.127,32.266,1.0,1.4061, ,Extensional, ,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,0.0,9.89926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,0,20.72652,71164.07618,0.0,0.0,-9999.0,107977.72
16308,16308,7.84899962498,25166.4811,2.0,2.0,0.964,21.0179,1.0,7.3055, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,0.25721,2.51532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,382,53.54688,215990.08243,0.0,0.0,-9999.0,364446.9700000001
16311,16311,3.1570947485799996,8061.467899999999,1.8,2.0,2.796,3.3438,1.0,1.2948, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,35.27372,12.34285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,1029,31.67916,166347.66808999996,0.0,0.0,-9999.0,221926.04
16317,16317,16.4260082123,63346.0667,1.0,1.0,3.467,0.9358,1.0,2.4935, ,Foreland, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,51.81463,8.64939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,1181,37.05868,339430.91938,0.0,0.0,-9999.0,374026.28
16319,16319,5.3193340497,15474.8408,1.0,1.0,0.478,21.834,1.0,1.3078, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,5.5716,1.14522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,842,91.60724,199144.71980000005,0.0,0.0,-9999.0,416512.36999999994
16322,16322,19.5331756735,78663.03149999998,1.5,1.5,4.51,14.5394,1.0,41.5901,TW,Fore-arc,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,81000,130.0,-9999,1604.94,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,0.0,11366.408644,-9999.0,14.22659,4.50335,0.0,0.0,-832.0,-4030.0,44.70753,1.0,33337.06055,227,0.0,0.0,0.0,0,0.0,0.0,0.0,South Pacific Ocean,169,30.43917,340878.47393,0.0,0.0,-9999.0,935524.84
16323,16323,9.7234646638,32891.2902,0.3,1.0,0.79,22.3687,1.0,1.1676, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,2.26936,2.16611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,44,62.31919,302524.61515,0.0,0.0,-9999.0,362124.42
16325,16325,14.059956873199999,52153.6364,2.0,2.0,2.811,23.5763,1.0,41.2131, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,4.08091,4.68879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,343,66.11446,311528.08806,0.0,0.0,-9999.0,565390.6499999999
16326,16326,1.91064389934,4303.0788,2.0,2.0,1.265,17.6599,1.0,2.1494, ,Foreland, ,5,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,58.82456,12.28745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,843,27.44967,64529.92571000001,0.0,0.0,-9999.0,100867.11
16329,16329,29.311086208600003,130645.51350000002,0.1,1.0,1.331,23.778,1.0,1.9558, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,67.07383,1.31035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,45,75.95388,658183.15098,0.0,0.0,-9999.0,890604.1899999998
16330,16330,3.7119419090499997,9869.748200000002,2.0,2.0,0.29,21.9478,1.0,1.1395, ,Intracratonic, ,5,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,14.45148,1.56428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0, ,45,90.80758,129912.18736,0.0,0.0,-9999.0,181552.73999999996
16334,16334,2.54454783869,6156.2732,0.5,0.5,2.166,24.3155,1.0,1.656,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,6200,7.0,-9999,1129.03,0.21,-9999,0.034,30.0,0.38,-9999,0.061,54.286,2000.0,4377.3730244,56146.0679651,184.0,2.99802,10.66023,44.26167,3.50871,-101.0,-2228.0,63.15434,3.0,58626.43564999999,1032,-2271.0,58000.0,188000.0,26,5445.75453,-1651.0,-352.0,Laccadive Sea,1319,58.09938,139668.12921999997,-197.0,10.6896551724,29348.19,200342.81
16336,16336,2.95623724466,7425.551499999999,1.35,0.75,1.234,24.8929,1.0,3.0003,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,8100,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,2372.58661541,20482.4897932,7967.0,62.2277,5.39806,33.21084,5.22397,-101.0,-2488.0,41.46011,1.0,40358.04119,1029,-5364.0,2800000.0,1360000.0,32,2545587.3928600005,-2395.0,-107.0,Bay of Bengal,322,63.61028,132652.92274000004,-107.0,1.06035714286,68893.17,226006.95
16337,16337,20.3435445313,82763.31719999998,0.5,0.5,0.659,23.0448,1.0,3.3351,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,78000,7.9,-9999,101.28,9.0,-9999,0.115,1139.241,0.17,-9999,0.002,21.519,420.0,3756.74392784,23588.168798,3794.0,0.2583,0.48692,39.71843,14.20204,3.0,-2275.0,67.73942,1.0,27320.93601,1625,-5248.0,370000.0,445000.0,19,104560.80591,-2677.0,-423.0,Gulf of Guinea,1675,86.82236,659661.04734,-335.0,6.94864864865,56749.48,1193206.4
16339,16339,1.50263436997,3186.9207,1.5,1.5,1.435,17.805700000000005,1.0,1.4729,WF,Foreland,Arid,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,210573.93480300004,365312.445844,3801.0,0.0,5.62989,14.68895,0.62412,-774.0,-3855.0,160.62087,1.0,625993.73171,237,-4352.0,108600.0,606000.0,4,10126.656630000003,-3388.0,-136.0,South Atlantic Ocean,0,41.40511,214451.28674,-228.0,8.876611418049999,221390.84,254249.91
16343,16343,14.1840237788,52729.5327,1.0,1.0,0.351,23.683,1.0,2.606,F,Passive Margin,Equatorial,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,348850.732201,266664.319582,4800.0,0.6802,0.51974,40.34872,0.43875,-86.0,-3289.0,97.48543,1.0,544712.8139699999,1161,-5086.0,662000.0,1182000.0,25,502347.54329,-2921.0,-129.0,South Atlantic Ocean,178,93.87771,360361.01346,-117.0,3.2703927492400005,69196.75,633012.75
16346,16346,4.91160862961,14006.6508,2.0,2.0,3.296,23.4796,1.0,18.0014,WF,Foreland,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,15000,12.0,-9999,800.0,4.2,-9999,0.28,350.0,-9999.0,-9999,-9999.0,-9999.0,4000.0,0.0,52210.1998047,2261.0,31.28604,9.80053,40.95369,3.56252,0.0,0.0,0.0,0.0,0.0,0,-4003.0,247000.0,461000.0,28,76321.15633,-2101.0,-262.0,Caribbean Sea,252,53.11807,247584.43720999997,-186.0,7.700404858300001,44904.38,319625.56000000006
16349,16349,11.8928030121,42306.7721,0.5,0.5,0.513,22.7969,1.0,1.5547,TW,Passive Margin,Equatorial,3,Passive,0.0,0.0,0.0,0.0,0.0,43000,30.0,-9999,697.67,0.5,-9999,0.012,16.667,-9999.0,-9999,-9999.0,-9999.0,300.0,25403.016844,304108.534055,5090.0,12.50507,0.74159,33.41782,0.65766,-86.0,-3289.0,97.48543,1.0,249541.28468999997,1161,-5086.0,662000.0,1182000.0,25,502347.54329,-2555.0,-107.0,North Atlantic Ocean,215,88.14609,312320.02552,-200.0,3.82326283988,73254.32,612602.33
16350,16350,1.14357427477,2265.3488,4.0,2.0,0.589,24.4288,1.0,1.7134,TW,Foreland,Arid,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,15417.796528899997,141645.066511,2074.0,18.2057,4.1916,27.04507,1.58848,0.0,0.0,0.0,0.0,0.0,0,-4750.0,1416000.0,1525000.0,46,1366759.5763,-980.0,-225.0,Arabian Sea,31,60.88763,92899.55537,-225.0,2.6624293785299997,27916.36,138538.99
16358,16358,17.9435027178,70743.8417,0.5,0.5,1.636,22.5838,1.0,7.2153,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,68000,23.0,-9999,338.24,5.0,-9999,0.074,217.391,-9999.0,-9999,-9999.0,-9999.0,1000.0,0.0,27290.3663467,2268.0,0.21797,1.55638,45.53913,9.60046,0.0,0.0,0.0,0.0,0.0,0,-4159.0,97500.0,28000.0,11,1669.7146499999997,-3451.0,-189.0,South Atlantic Ocean,1643,16.48243,588001.09325,-262.0,7.261538461540001,71630.7,983051.01
16361,16361,8.067637011239999,26045.7907,2.0,2.0,0.373,24.4963,1.0,3.3803,WT,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34759.9227146,58086.46415800001,4875.0,65.93316,0.62476,37.95475,2.84059,-45.0,-879.0,23.34403,1.0,54796.00964999999,1385,-3439.0,550000.0,478000.0,35,120362.68611,-1460.0,-114.0,North Atlantic Ocean,45,99.33949,463356.8639200001,-165.0,3.59818181818,35463.28,574623.1699999999
16362,16362,2.02791443972,4635.7141,3.0,3.0,0.872,18.801,1.0,2.5016,TW,Passive Margin,Warm Temperate,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,23319.242656999995,392843.670407,3623.0,38.89825,4.68307,13.54676,0.35128,-146.0,-4080.0,151.31068,3.0,408146.75857,859,-4352.0,108600.0,606000.0,4,10126.656630000003,-3388.0,-231.0,South Atlantic Ocean,42,72.81690999999998,122857.56687,-138.0,8.876611418049999,233044.64,177960.23
16364,16364,3.09899911629,7876.4664,1.5,1.5,1.119,22.718,1.0,2.8833,WF,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,7700,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,3416.3112327,53416.8721,8324.0,14.65237,6.4861,40.95963,6.96409,0.0,0.0,0.0,0.0,0.0,0,-5364.0,2800000.0,1360000.0,32,2545587.3928600005,-1944.0,-372.0,Bay of Bengal,335,34.02633,122505.68136,-372.0,1.2214285714300002,38379.25,167419.65
16365,16365,6.369693411390001,19384.4182,0.7,0.5,0.851,21.4742,1.0,1.8971,TW,Passive Margin,Equatorial,3,Passive,0.0,0.0,0.0,0.0,0.0,19000,10.0,-9999,526.32,6.6,-9999,0.347,660.0,1.0,-9999,0.053,100.0,-9999.0,0.0,132335.999474,-9999.0,8.968959999999997,1.68788,27.42734,3.9445,-111.0,-1930.0,108.78447000000001,1.0,126106.82990000003,981,-5364.0,2800000.0,1360000.0,32,2545587.3928600005,-1635.0,-522.0,Bay of Bengal,31,57.86929,-9999.0,-522.0,1.33178571429,40579.95,473729.66
16367,16367,10.8445083774,37697.8815,2.1,1.5,0.974,21.2722,1.0,10.6124,T,Passive Margin,Equatorial,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,143117.544569,-9999.0,18.37646,1.45755,27.5834,3.64735,0.0,0.0,0.0,0.0,0.0,0,-5364.0,2800000.0,1360000.0,32,2545587.3928600005,-1635.0,-522.0,Bay of Bengal,31,81.55925,-9999.0,-522.0,1.33178571429,40350.35,550924.56
16370,16370,1.65424206104,3593.7961,1.5,1.5,1.86,9.8099,1.0,1.1507,WT,Foreland,Warm Temperate,3,Active,0.0,0.0,0.0,0.0,0.0,3600,3.8,-9999,1055.56,3.1,-9999,0.861,815.789,0.19,-9999,0.053,50.0,2300.0,18706.0495583,60261.5089098,563.0,26.05908,9.73685,13.67581,2.10748,193.0,-2770.0,163.66206,15.0,120773.40953,1689,0.0,0.0,0.0,0,0.0,-937.0,-127.0,South Pacific Ocean,52,27.71222,147008.14332,-127.0,0.0,59228.67,185902.04
16371,16371,6.500508824040001,19883.315299999995,1.5,1.5,2.728,18.0407,1.0,11.1583,WF,Passive Margin,Warm Temperate,1,Passive,0.0,0.0,0.0,0.0,0.0,20000,1.2,-9999,60.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,2800.0,1116.39085107,8268.12191168,2838.0,0.0,6.55231,53.96475,37.37245,-49.0,-3224.0,69.6055,1.0,8393.41367,1351,0.0,0.0,0.0,0,0.0,-2727.0,-463.0,Indian Ocean,0,7.56759,159277.80148000005,-309.0,0.0,41953.31,405277.04999999993
16373,16373,1.2182459159199999,2451.7338,2.0,2.0,1.694,22.1384,1.0,2.3689,W,Foreland,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,704.6060937,35073.9748451,1147.0,14.26268,12.98859,21.80859,2.87963,-263.0,-1656.0,68.83953,2.0,51991.55115000001,543,0.0,0.0,0.0,0,0.0,-4022.0,-101.0,Caribbean Sea,259,28.32709,97147.56363,-101.0,0.0,179791.54999999996,130422.2
16376,16376,2.07581148109,4772.9787,1.0,1.0,5.408,21.3513,1.0,6.0025,FW,Fore-arc,Arid,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10801.9420223,13404.640682700003,171.0,0.0,35.41247,42.61655,19.47087,-117.0,-3710.0,109.50836,3.0,29102.59738,949,0.0,0.0,0.0,0,0.0,-6127.0,-261.0,South Pacific Ocean,0,3.65377,117152.94593,-261.0,0.0,137646.06,151096.51
16385,16385,7.87190440271,25258.3149,1.4,1.0,1.334,4.0399,1.0,1.3639,T,Intracratonic,Snow,2,Passive,0.0,0.0,0.0,0.0,0.0,25000,17.0,-9999,680.0,10.0,-9999,0.4,588.235,1.2,-9999,0.048,70.588,1300.0,212661.359452,629922.1147070001,-9999.0,0.0,3.07393,26.07412,0.18415,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-966.0,-202.0,Yellow Sea,0,8.15398,252639.87139,-116.0,0.0,29301.09,418486.58
16386,16386,3.68399499525,9776.9501,1.0,1.0,5.723,16.1651,1.0,8.2227,WF,Fore-arc,Arid,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1637.18819137,8568.65156184,147.0,0.0,22.73721,63.43377,23.4576,-88.0,-1694.0,11.65136,2.0,29653.06476,1149,0.0,0.0,0.0,0,0.0,-5508.0,-220.0,South Pacific Ocean,0,0.78174,186962.09206,-201.0,0.0,83362.53999999998,243829.42
16387,16387,4.71937968665,13324.8018,0.5,0.5,1.156,26.1902,1.0,1.6961,TW,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,14000,5.9,-9999,421.43,2.7,0,0.193,457.627,-9999.0,-9999,-9999.0,-9999.0,1150.0,18409.1817007,74996.9628164,762.0,27.27135,3.6878,93.44444,2.76011,-42.0,-2714.0,33.52582,1.0,62412.14451000001,1403,0.0,0.0,0.0,0,0.0,-2082.0,-207.0,Coral Sea,110,57.87379,194744.17454,-207.0,0.0,20065.4,300449.87
16390,16390,2.45132709581,5875.6537,1.5,1.5,2.65,20.309,1.0,4.9025,W,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,5900,2.6,-9999,440.68,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,1200.0,3485.5199029,42108.3160973,8703.0,2.86126,13.82449,30.95977,3.06353,-60.0,-1508.0,42.64385,1.0,82132.5366,1310,0.0,0.0,0.0,0,0.0,-1006.0,-143.0,Gulf of Mexico,1347,22.71385,122182.55116,-129.0,0.0,27874.88,189171.49
16393,16393,1.16550230953,2319.7759,3.0,1.5,0.885,22.3853,1.0,1.801,W,Foreland,Equatorial,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,289159.88729,680333.823214,3881.0,23.7386,9.57071,31.87353,0.08819,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-881.0,-235.0,Gulf of Thailand,241,72.99876999999998,59581.71163000001,-60.0,0.0,20267.6,89293.30999999998
16399,16399,14.1319276286,52487.5577,0.75,0.75,0.774,32.8184,1.0,5.952,T,Passive Margin,Arid,2,Passive,0.0,0.0,0.0,0.0,0.0,55000,5.1,-9999,92.73,20.0,-9999,0.364,3921.569,-9999.0,-9999,-9999.0,-9999.0,780.0,184740.43944,440143.482433,1298.0,2.57751,1.16857,24.19208,0.10906,-64.0,-3231.0,131.56699,1.0,572416.3746,1296,0.0,0.0,0.0,0,0.0,-2131.0,-109.0,Timor Sea,106,59.60496,303726.7835599999,-48.0,0.0,83581.07000000002,583616.95
16401,16401,7.252866473689999,22800.3604,0.3,1.0,1.873,21.6663,1.0,2.0386,WF,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1633.119354,47960.97940440001,1988.0,0.0,4.57827,37.22192,4.87897,-1611.0,-3406.0,66.32605,3.0,54404.25216,66,0.0,0.0,0.0,0,0.0,-1064.0,-278.0,South Atlantic Ocean,0,33.3368,269735.36983000004,-234.0,0.0,21116.59,402881.0099999999
16406,16406,15.9727615782,61168.7521,0.5,0.5,1.925,25.9781,1.0,8.7594,FT,Passive Margin,Equatorial,1,Passive,0.0,0.0,0.0,0.0,0.0,61000,7.3,-9999,119.67,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,1300.0,6086.74133912,8026.649554759999,1437.0,0.0,2.54945,72.44352999999998,24.54324,-1260.0,-2921.0,72.14105999999998,1.0,27478.54007,125,0.0,0.0,0.0,0,0.0,-1258.0,-197.0,Mozambique Channel,0,67.13232,517869.6007500001,-197.0,0.0,14645.89,657827.85
16407,16407,8.882928800669998,29376.4854,0.75,0.75,2.125,27.6642,1.0,8.9236,WF,Passive Margin,Arid,1,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1515.378705,166921.07190799995,2989.0,0.50598,4.35374,16.36516,2.67791,-1866.0,-3668.0,77.79625,1.0,242377.13267999995,41,0.0,0.0,0.0,0,0.0,-3231.0,-409.0,South Atlantic Ocean,600,31.19377,308591.05551,-447.0,0.0,172439.54999999996,469481.95000000007
16410,16410,25.7504232613,111118.1684,0.1,1.0,4.837,22.0377,1.0,5.8362,F,Fore-arc,Equatorial,1,Active,0.0,0.0,0.0,0.0,0.0,120000,13.0,-9999,108.33,11.0,-9999,0.092,846.154,11.0,-9999,0.092,846.154,4400.0,3037.54346683,4782.11234726,352.0,0.0,4.38094,27.12844,36.80382,0.0,-4069.0,118.80884,10.0,2883.97526,1608,0.0,0.0,0.0,0,0.0,-4567.0,-176.0,North Pacific Ocean,0,5.18282,485242.63865,-176.0,0.0,161859.65,939981.67
16412,16412,2.9776622279600002,7492.8821,2.0,2.0,0.41,22.1068,1.0,1.3204,TW,Passive Margin,Equatorial,3,Passive,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,14774.584302300002,146590.859519,5131.0,5.597,1.13193,22.73906,1.24155,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-2858.0,-230.0,North Atlantic Ocean,243,78.04499,209251.93003,-182.0,0.0,115572.04,346487.3
16421,16421,2.42947946463,5810.2678,1.0,1.0,4.164,22.9154,1.0,5.7464,WF,Fore-arc,Arid,1,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2616.8998689400005,3456.108442,166.0,0.0,23.53947,73.50618,45.42682,-183.0,-4450.0,30.72022,2.0,23220.36675,723,0.0,0.0,0.0,0,0.0,-5917.0,-157.0,South Pacific Ocean,0,6.04087,135924.05018,-157.0,0.0,78360.75999999998,174757.57
16422,16422,11.8320492696,42036.7925,1.5,1.5,3.496,21.1943,1.0,29.4101,TW,Foreland,Arid,2,Active,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1202456.75539,93170.39803230001,1471.0,11.72844,6.89509,15.17348,1.1377,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,-3264.0,-175.0,Persian Gulf,724,11.55333,226183.19587,-106.0,0.0,203578.86,471132.43000000005
16424,16424,14.5261636013,54324.1917,0.5,0.5,0.459,29.5416,1.0,2.1734,TW,Passive Margin,Equatorial,2,Passive,0.0,0.0,0.0,0.0,0.0,52000,6.7,-9999,128.85,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,300.0,184740.43944,440143.482433,1298.0,6.43472,0.67601,24.19208,0.10906,-64.0,-3231.0,131.56699,1.0,425997.0798,1296,0.0,0.0,0.0,0,0.0,-2131.0,-109.0,Timor Sea,115,81.78336,301144.4864600001,-48.0,0.0,83581.07000000002,667153.9900000001
